obs, invprob, loglike
339973, 0.0460654, -3.07769
339977, 0.0460654, -0.0471602
339982, 0.0460654, -0.0471602
339983, 0.0460654, -3.07769
339988, 0.0476487, -3.0439
340217, 0.0507236, -2.98136
340218, 0.050999, -2.97595
340246, 0.0472004, -0.0483506
340251, 0.0472004, -0.0483506
340252, 0.0470525, -0.0481955
340404, 0.0460654, -0.0471602
340405, 0.0460654, -0.0471602
340406, 0.0460654, -0.0471602
340407, 0.0460654, -0.0471602
340408, 0.0460654, -0.0471602
340409, 0.0460654, -0.0471602
340410, 0.0460654, -0.0471602
340411, 0.0460654, -0.0471602
340412, 0.0460654, -0.0471602
340413, 0.0460654, -0.0471602
340414, 0.0460654, -0.0471602
340893, 0.0510905, -0.0524419
340894, 0.0505926, -0.0519173
340895, 0.0501779, -0.0514806
340896, 0.0498047, -0.0510877
340897, 0.0494688, -0.0507343
340898, 0.0491665, -0.0504163
340899, 0.0488944, -0.0501302
340900, 0.0486495, -0.0498727
341012, 0.0463524, -3.07148
341013, 0.0404652, -0.0413067
341014, 0.0463524, -0.0474611
341015, 0.0463524, -0.0474611
341016, 0.0463524, -0.0474611
341138, 0.0510905, -0.0524419
341139, 0.0505926, -0.0519173
341140, 0.0501779, -0.0514806
341141, 0.0498047, -0.0510877
341142, 0.0494688, -0.0507343
341143, 0.0491665, -0.0504163
341270, 0.0510905, -0.0524419
341271, 0.0505926, -0.0519173
341272, 0.0501779, -2.99218
341273, 0.0498044, -0.0510875
341274, 0.0494688, -0.0507343
341916, 0.0473862, -0.0485458
341917, 0.0473862, -0.0485458
341918, 0.0473862, -0.0485458
341919, 0.0473862, -0.0485458
341920, 0.0473862, -0.0485458
341921, 0.0473862, -0.0485458
341922, 0.0473862, -0.0485458
342164, 0.0473862, -0.0485458
342165, 0.0473862, -0.0485458
342166, 0.0473862, -0.0485458
342167, 0.0510905, -0.0524419
342168, 0.0505926, -0.0519173
342169, 0.0501779, -0.0514806
342188, 0.0507577, -0.0520911
342189, 0.0502879, -0.0515964
342190, 0.049896, -0.0511838
342191, 0.0495434, -0.0508127
342192, 0.049226, -0.0504788
342193, 0.0489403, -0.0501784
342194, 0.0486832, -0.0499082
342195, 0.0546704, -0.0562217
342196, 0.0533682, -0.0548451
343057, 0.0510905, -0.0524419
343058, 0.0505926, -0.0519173
343059, 0.0501779, -2.99218
343060, 0.0498044, -0.0510875
343081, 0.0473862, -3.04942
343082, 0.0459205, -0.0470082
343821, 0.0460654, -3.07769
343922, 0.0473862, -0.0485458
343923, 0.0473862, -0.0485458
343924, 0.0473862, -0.0485458
343925, 0.0473862, -0.0485458
343926, 0.0473862, -0.0485458
343927, 0.0473862, -0.0485458
343928, 0.0473862, -0.0485458
344213, 0.0474725, -0.0486363
344214, 0.0474725, -3.0476
344422, 0.0510905, -2.97416
344441, 0.0473862, -0.0485458
344451, 0.185792, -0.205539
344452, 0.18191, -0.200783
344453, 0.17857, -1.72277
344458, 0.0474725, -0.0486363
344459, 0.0474725, -0.0486363
344473, 0.0473862, -0.0485458
344477, 0.0473862, -0.0485458
344478, 0.0510905, -0.0524419
344523, 0.139438, -0.15017
344524, 0.139438, -0.15017
344525, 0.139438, -0.15017
344526, 0.139438, -0.15017
344527, 0.139438, -0.15017
344528, 0.139438, -0.15017
344529, 0.139438, -0.15017
344530, 0.139438, -0.15017
344531, 0.139438, -0.15017
344532, 0.139438, -0.15017
344533, 0.139438, -0.15017
344534, 0.139438, -0.15017
344535, 0.139438, -0.15017
344536, 0.139438, -0.15017
344537, 0.139438, -0.15017
344538, 0.139438, -0.15017
344539, 0.139438, -0.15017
344540, 0.139438, -0.15017
344541, 0.169313, -0.185502
344542, 0.166123, -1.79503
344543, 0.0404361, -0.0412764
344544, 0.0460161, -0.0471085
344545, 0.0460513, -0.0471454
344546, 0.046083, -0.0471786
344547, 0.154843, -0.168233
344548, 0.153217, -0.166311
344549, 0.18341, -0.202619
344783, 0.233924, -0.266473
344784, 0.227528, -0.258159
344785, 0.222144, -0.251214
344786, 0.217298, -1.52648
344830, 0.0510905, -0.0524419
344831, 0.0505926, -2.98395
344945, 0.0473862, -0.0485458
344946, 0.0473862, -0.0485458
346063, 0.0507577, -0.0520911
346064, 0.0502879, -0.0515964
346065, 0.049896, -0.0511838
346066, 0.0495434, -0.0508127
346067, 0.049226, -0.0504788
346068, 0.0489403, -0.0501784
346069, 0.0486832, -0.0499082
346070, 0.0546704, -0.0562217
346071, 0.0533682, -0.0548451
346467, 0.104195, -0.110032
346468, 0.104195, -0.110032
346469, 0.104195, -0.110032
346470, 0.104195, -0.110032
346471, 0.104195, -0.110032
346472, 0.104195, -0.110032
346473, 0.104195, -0.110032
346474, 0.104195, -0.110032
346475, 0.104195, -0.110032
346476, 0.104195, -0.110032
346477, 0.104195, -0.110032
346503, 0.0504095, -0.0517245
346504, 0.0500363, -0.0513315
347438, 0.153925, -0.167147
347439, 0.153925, -0.167147
347440, 0.153925, -0.167147
347441, 0.153925, -0.167147
347442, 0.153925, -0.167147
347443, 0.153925, -0.167147
347444, 0.153925, -0.167147
347445, 0.153925, -0.167147
347446, 0.153925, -1.87129
347447, 0.121826, -2.10516
348376, 0.0473862, -0.0485458
348377, 0.0473862, -0.0485458
348378, 0.0473862, -0.0485458
348379, 0.0473862, -0.0485458
348380, 0.0473862, -0.0485458
348381, 0.0473862, -0.0485458
348842, 0.0465295, -0.0476468
348843, 0.139438, -0.15017
348844, 0.139438, -0.15017
348845, 0.139438, -0.15017
348846, 0.139438, -0.15017
348847, 0.139438, -0.15017
348848, 0.139438, -0.15017
348849, 0.139438, -0.15017
348850, 0.139438, -0.15017
348851, 0.139438, -0.15017
348852, 0.139438, -0.15017
348853, 0.139438, -0.15017
348854, 0.139438, -0.15017
348855, 0.139438, -0.15017
348856, 0.139438, -0.15017
348857, 0.139438, -0.15017
348858, 0.139438, -0.15017
348859, 0.139438, -0.15017
348860, 0.139438, -0.15017
348861, 0.139438, -0.15017
348862, 0.139438, -0.15017
348863, 0.139438, -0.15017
348864, 0.139438, -0.15017
348865, 0.139438, -0.15017
348866, 0.139438, -0.15017
348867, 0.139438, -0.15017
348868, 0.139438, -0.15017
348870, 0.139438, -0.15017
348871, 0.139438, -0.15017
348872, 0.139438, -0.15017
348873, 0.139438, -0.15017
348874, 0.139438, -0.15017
348875, 0.139438, -0.15017
348876, 0.139438, -0.15017
348877, 0.139438, -0.15017
348878, 0.139438, -0.15017
348879, 0.139438, -0.15017
348880, 0.139438, -0.15017
348881, 0.139438, -0.15017
348882, 0.139438, -0.15017
348883, 0.139438, -0.15017
348884, 0.139438, -0.15017
348885, 0.139438, -0.15017
348886, 0.139438, -0.15017
348887, 0.139438, -0.15017
348888, 0.139438, -0.15017
348889, 0.139438, -0.15017
348890, 0.139438, -0.15017
348891, 0.139438, -0.15017
348892, 0.139438, -0.15017
348893, 0.139438, -0.15017
348894, 0.139438, -0.15017
348895, 0.139438, -0.15017
348897, 0.139438, -0.15017
348898, 0.139438, -0.15017
348899, 0.139438, -0.15017
348900, 0.139438, -0.15017
348901, 0.139438, -0.15017
348902, 0.139438, -0.15017
348903, 0.139438, -0.15017
348904, 0.139438, -0.15017
348905, 0.139438, -0.15017
348906, 0.139438, -0.15017
348907, 0.139438, -0.15017
348908, 0.139438, -0.15017
348909, 0.139438, -0.15017
348910, 0.139438, -0.15017
348911, 0.139438, -0.15017
348912, 0.139438, -0.15017
348913, 0.139438, -0.15017
348914, 0.139438, -0.15017
348915, 0.139438, -0.15017
348916, 0.139438, -0.15017
348917, 0.139438, -0.15017
348918, 0.139438, -0.15017
348919, 0.139438, -0.15017
348920, 0.139438, -0.15017
348921, 0.139438, -0.15017
348922, 0.139438, -0.15017
348924, 0.139438, -0.15017
348925, 0.139438, -0.15017
348926, 0.139438, -0.15017
348927, 0.139438, -0.15017
348928, 0.139438, -0.15017
348929, 0.139438, -0.15017
348930, 0.139438, -0.15017
348931, 0.139438, -0.15017
348932, 0.139438, -0.15017
348933, 0.139438, -0.15017
348934, 0.139438, -0.15017
348935, 0.139438, -0.15017
348936, 0.139438, -0.15017
348937, 0.139438, -0.15017
348938, 0.139438, -0.15017
348939, 0.139438, -0.15017
348940, 0.139438, -0.15017
348941, 0.139438, -0.15017
348942, 0.139438, -0.15017
348943, 0.139438, -0.15017
348944, 0.139438, -0.15017
348945, 0.139438, -0.15017
348946, 0.139438, -0.15017
348947, 0.139438, -0.15017
348948, 0.139438, -0.15017
348949, 0.139438, -0.15017
349058, 0.0477327, -0.0489095
349059, 0.0477327, -0.0489095
349060, 0.0477327, -0.0489095
349061, 0.0477327, -0.0489095
349062, 0.0477327, -0.0489095
349063, 0.0477327, -0.0489095
349064, 0.0477327, -0.0489095
349065, 0.0477327, -0.0489095
349066, 0.0477327, -0.0489095
349067, 0.0477327, -0.0489095
349068, 0.0477327, -0.0489095
349069, 0.0477327, -0.0489095
349070, 0.0477327, -0.0489095
349071, 0.0477327, -0.0489095
349072, 0.0477327, -0.0489095
349073, 0.0477327, -0.0489095
349074, 0.0477327, -0.0489095
349075, 0.0477327, -0.0489095
349076, 0.0477327, -0.0489095
349077, 0.0477327, -0.0489095
349078, 0.0477327, -0.0489095
349079, 0.0477327, -0.0489095
349080, 0.0477327, -0.0489095
349081, 0.0477327, -0.0489095
349082, 0.0477327, -0.0489095
349083, 0.0477327, -0.0489095
349084, 0.0477327, -0.0489095
349358, 0.0460654, -3.07769
349371, 0.0460654, -0.0471602
349402, 0.0507577, -0.0520911
349403, 0.0502879, -0.0515964
349404, 0.049896, -0.0511838
349405, 0.0495434, -0.0508127
349406, 0.049226, -0.0504788
349407, 0.0489403, -0.0501784
349408, 0.0486832, -0.0499082
349409, 0.0546704, -0.0562217
349410, 0.0533682, -0.0548451
349601, 0.139438, -0.15017
349602, 0.139438, -0.15017
349603, 0.169313, -0.185502
349604, 0.166123, -0.18167
349605, 0.163369, -0.178372
349606, 0.16089, -0.175413
349607, 0.158659, -0.172758
349608, 0.156651, -0.170374
349626, 0.0466463, -0.0477693
349627, 0.0466463, -0.0477693
349628, 0.0466463, -0.0477693
349629, 0.0466463, -0.0477693
349630, 0.0466463, -0.0477693
349631, 0.0466463, -0.0477693
349632, 0.0466463, -0.0477693
349633, 0.0466463, -0.0477693
349634, 0.0466463, -0.0477693
349635, 0.0466463, -0.0477693
349663, 0.0465295, -0.0476468
349664, 0.0465295, -0.0476468
349665, 0.0465295, -0.0476468
349666, 0.0465295, -0.0476468
349667, 0.0465295, -0.0476468
349668, 0.0465295, -0.0476468
349669, 0.0458899, -0.0469762
349670, 0.0459336, -0.047022
349671, 0.0459771, -0.0470676
349672, 0.0460161, -0.0471085
349673, 0.0460513, -0.0471454
349674, 0.046083, -0.0471786
349675, 0.0461115, -0.0472085
349676, 0.0461371, -0.0472353
349677, 0.0461672, -0.0472669
349678, 0.0462034, -0.0473049
349679, 0.046236, -0.0473391
349680, 0.0462654, -0.0473698
349681, 0.0462918, -0.0473975
349682, 0.0463156, -3.07228
349683, 0.0404148, -0.0412542
349684, 0.0463562, -0.0474651
349685, 0.0463735, -0.0474832
349686, 0.0463891, -0.0474996
349687, 0.0464032, -0.0475143
349688, 0.0464158, -0.0475275
349689, 0.0464272, -0.0475395
349835, 0.047253, -3.05224
349836, 0.0453975, -3.0923
349837, 0.0453975, -0.0464602
349838, 0.047253, -0.0484059
349839, 0.047253, -0.0484059
349840, 0.047253, -0.0484059
349841, 0.047253, -0.0484059
349842, 0.047253, -0.0484059
349868, 0.0498715, -0.051158
349872, 0.0500992, -0.0513977
352996, 0.0466463, -0.0477693
352997, 0.0466463, -0.0477693
352998, 0.0466463, -0.0477693
352999, 0.0466463, -0.0477693
353000, 0.0466463, -0.0477693
353001, 0.0466463, -0.0477693
353002, 0.0466463, -0.0477693
353003, 0.0466463, -0.0477693
353004, 0.0466463, -0.0477693
353005, 0.0466463, -0.0477693
356378, 0.047253, -0.0484059
356379, 0.047253, -0.0484059
356380, 0.047253, -0.0484059
356381, 0.047253, -0.0484059
356382, 0.047253, -0.0484059
356383, 0.047253, -0.0484059
356384, 0.047253, -0.0484059
356385, 0.047253, -0.0484059
356386, 0.047253, -0.0484059
356601, 0.193092, -0.214546
356602, 0.188793, -0.209232
356603, 0.185118, -1.68676
356604, 0.0498044, -0.0510875
356605, 0.0494688, -0.0507343
356606, 0.0491665, -0.0504163
356607, 0.0488944, -0.0501302
356608, 0.0486495, -0.0498727
356609, 0.0484699, -0.049684
356610, 0.0483616, -0.0495701
356611, 0.048264, -0.0494676
356612, 0.0481763, -0.0493754
356613, 0.0480973, -0.0492924
356614, 0.0480262, -0.0492177
356615, 0.0479622, -0.0491505
356616, 0.0479046, -0.04909
356617, 0.0478527, -0.0490356
356618, 0.0478061, -0.0489866
356619, 0.0477641, -0.0489425
356620, 0.0477263, -0.0489028
356874, 0.0460654, -0.0471602
356875, 0.0460654, -0.0471602
356876, 0.0460654, -0.0471602
356877, 0.0460654, -0.0471602
356878, 0.0460654, -0.0471602
356879, 0.0460654, -0.0471602
356880, 0.0460654, -0.0471602
356881, 0.0460654, -0.0471602
356882, 0.0460654, -0.0471602
356883, 0.0460654, -0.0471602
356884, 0.0460654, -0.0471602
356885, 0.0460654, -0.0471602
356886, 0.0460654, -0.0471602
356887, 0.0460654, -0.0471602
356888, 0.0460654, -0.0471602
356889, 0.0460654, -0.0471602
356890, 0.0460654, -0.0471602
357716, 0.167173, -0.182929
357717, 0.164002, -0.179129
357718, 0.161249, -1.82481
357719, 0.0492268, -0.0504798
357917, 0.0473862, -0.0485458
357918, 0.0473862, -0.0485458
357919, 0.0473862, -0.0485458
357920, 0.0473862, -0.0485458
357921, 0.0473862, -0.0485458
357922, 0.0473862, -0.0485458
357923, 0.0473862, -0.0485458
357924, 0.0473862, -0.0485458
357925, 0.0473862, -0.0485458
358484, 0.047253, -0.0484059
358485, 0.047253, -0.0484059
358486, 0.047253, -0.0484059
358487, 0.047253, -0.0484059
358488, 0.047253, -0.0484059
358489, 0.047253, -0.0484059
358490, 0.0507577, -0.0520911
358491, 0.0502879, -0.0515964
358492, 0.049896, -0.0511838
358493, 0.0495434, -0.0508127
358494, 0.049226, -0.0504788
358495, 0.0489403, -0.0501784
358496, 0.0486832, -0.0499082
358497, 0.0484518, -3.02719
358498, 0.0472618, -0.0484151
358499, 0.048179, -0.0493783
358500, 0.0480864, -0.049281
358501, 0.0480031, -0.0491935
358502, 0.0479281, -0.0491147
358503, 0.0478606, -0.0490438
358504, 0.0477998, -0.04898
358505, 0.0477451, -0.0489226
358506, 0.0476959, -0.0488709
358507, 0.0476516, -0.0488244
358508, 0.0476118, -0.0487825
358509, 0.0475759, -0.0487449
358510, 0.0475436, -0.048711
360226, 0.153925, -0.167147
360227, 0.153925, -1.87129
360230, 0.153925, -0.167147
360231, 0.153925, -0.167147
360232, 0.153925, -0.167147
360233, 0.193092, -0.214546
360234, 0.188793, -0.209232
360235, 0.185118, -1.68676
360236, 0.0498044, -0.0510875
360237, 0.0494688, -0.0507343
360238, 0.0566734, -0.0583427
360657, 0.047266, -0.0484195
360658, 0.0470757, -3.056
361475, 0.0460654, -0.0471602
361476, 0.0460654, -0.0471602
361477, 0.0460654, -0.0471602
361478, 0.0460654, -0.0471602
361479, 0.0460654, -0.0471602
361480, 0.0460654, -0.0471602
361481, 0.0460654, -0.0471602
361482, 0.0460654, -0.0471602
361483, 0.0460654, -0.0471602
361484, 0.0460654, -0.0471602
361485, 0.0460654, -0.0471602
362143, 0.2537, -0.292627
362144, 0.243779, -0.279422
362145, 0.235607, -1.44559
362847, 0.0463524, -0.0474611
362848, 0.0463524, -0.0474611
362849, 0.0463524, -3.07148
363344, 0.0460654, -0.0471602
363345, 0.0460654, -0.0471602
363346, 0.0460654, -0.0471602
363347, 0.0460654, -0.0471602
363348, 0.0460654, -0.0471602
363349, 0.0460654, -0.0471602
363350, 0.0460654, -0.0471602
363351, 0.0460654, -0.0471602
363352, 0.0460654, -0.0471602
363353, 0.0460654, -0.0471602
363354, 0.0460654, -0.0471602
363371, 0.0460654, -0.0471602
363372, 0.0460654, -0.0471602
363373, 0.0460654, -0.0471602
363374, 0.0460654, -0.0471602
363375, 0.0460654, -0.0471602
363376, 0.0460654, -0.0471602
363377, 0.0460654, -0.0471602
363378, 0.0460654, -0.0471602
363379, 0.0460654, -0.0471602
363380, 0.0460654, -0.0471602
363381, 0.0460654, -0.0471602
363398, 0.0460654, -0.0471602
363399, 0.0460654, -0.0471602
363400, 0.0460654, -0.0471602
363401, 0.0460654, -0.0471602
363402, 0.0460654, -0.0471602
363403, 0.0460654, -0.0471602
363404, 0.0460654, -0.0471602
363405, 0.0460654, -0.0471602
363406, 0.0460654, -0.0471602
363407, 0.0460654, -0.0471602
363408, 0.0460654, -0.0471602
363598, 0.162357, -0.177163
363599, 0.162357, -0.177163
363600, 0.162357, -0.177163
363601, 0.162357, -0.177163
363602, 0.162357, -0.177163
363819, 0.047253, -0.0484059
363820, 0.047253, -0.0484059
363821, 0.047253, -0.0484059
363822, 0.047253, -0.0484059
363823, 0.047253, -0.0484059
363824, 0.047253, -0.0484059
363825, 0.047253, -0.0484059
363826, 0.047253, -0.0484059
363827, 0.047253, -0.0484059
363828, 0.047253, -0.0484059
363829, 0.047253, -0.0484059
363830, 0.047253, -0.0484059
363831, 0.047253, -0.0484059
363832, 0.047253, -0.0484059
363833, 0.047253, -0.0484059
363834, 0.047253, -0.0484059
363835, 0.047253, -0.0484059
363836, 0.047253, -0.0484059
363837, 0.047253, -0.0484059
363838, 0.047253, -0.0484059
363839, 0.047253, -0.0484059
363840, 0.047253, -0.0484059
363841, 0.047253, -0.0484059
363842, 0.047253, -0.0484059
363843, 0.047253, -0.0484059
363844, 0.047253, -0.0484059
363845, 0.047253, -0.0484059
363846, 0.0473862, -0.0485458
363847, 0.0473862, -0.0485458
363848, 0.0473862, -0.0485458
364351, 0.0458843, -0.0469703
364352, 0.045915, -3.08096
364353, 0.0406966, -0.0415479
364455, 0.0463524, -0.0474611
364456, 0.0463524, -0.0474611
364457, 0.0463524, -0.0474611
364458, 0.0463524, -0.0474611
364459, 0.0463524, -0.0474611
364460, 0.0463524, -0.0474611
364461, 0.0463524, -0.0474611
364462, 0.0463524, -0.0474611
364463, 0.0463524, -0.0474611
364464, 0.0463524, -0.0474611
364465, 0.0463524, -0.0474611
364466, 0.0463524, -0.0474611
364467, 0.0463524, -0.0474611
364468, 0.0463524, -0.0474611
364469, 0.0463524, -0.0474611
364470, 0.0463524, -0.0474611
364471, 0.0463524, -0.0474611
364472, 0.0463524, -0.0474611
364473, 0.0463524, -0.0474611
364474, 0.0463524, -0.0474611
364475, 0.0463524, -0.0474611
364476, 0.0463524, -0.0474611
364477, 0.0463524, -0.0474611
364478, 0.0463524, -0.0474611
364479, 0.0463524, -0.0474611
364480, 0.0463524, -0.0474611
364481, 0.0463524, -0.0474611
364482, 0.0463524, -0.0474611
364483, 0.0463524, -0.0474611
364484, 0.0463524, -0.0474611
364485, 0.0463524, -0.0474611
364486, 0.0463524, -0.0474611
364487, 0.0463524, -0.0474611
364488, 0.0463524, -0.0474611
364489, 0.0463524, -0.0474611
364490, 0.0463524, -0.0474611
364491, 0.0463524, -0.0474611
364725, 0.0466463, -0.0477693
364726, 0.0466463, -0.0477693
364727, 0.0466463, -0.0477693
364728, 0.0466463, -0.0477693
364729, 0.0466463, -0.0477693
364730, 0.0466463, -3.06516
364731, 0.0408388, -0.0416961
366909, 0.0466463, -0.0477693
366910, 0.0466463, -0.0477693
366911, 0.0466463, -0.0477693
366912, 0.0466463, -0.0477693
366913, 0.0466463, -0.0477693
366914, 0.0466463, -0.0477693
366915, 0.0466463, -0.0477693
366916, 0.0466463, -0.0477693
366917, 0.0466463, -0.0477693
366918, 0.0466463, -0.0477693
367394, 0.0466463, -0.0477693
367395, 0.0466463, -0.0477693
367396, 0.0466463, -0.0477693
367397, 0.0466463, -0.0477693
367398, 0.0466463, -0.0477693
367399, 0.0466463, -0.0477693
367400, 0.0466463, -0.0477693
367401, 0.0466463, -0.0477693
367402, 0.0466463, -0.0477693
367403, 0.0466463, -0.0477693
368943, 0.139438, -0.15017
368944, 0.139438, -0.15017
368945, 0.139438, -0.15017
368946, 0.139438, -0.15017
368947, 0.139438, -0.15017
368948, 0.139438, -0.15017
368949, 0.139438, -0.15017
368950, 0.139438, -1.97013
368958, 0.139438, -0.15017
368959, 0.139438, -0.15017
368960, 0.169313, -0.185502
368961, 0.166123, -0.18167
368962, 0.163369, -0.178372
368963, 0.16089, -0.175413
368964, 0.158659, -1.841
368965, 0.113615, -0.120603
368966, 0.154843, -0.168233
368967, 0.153217, -0.166311
368968, 0.15179, -0.164627
368969, 0.150555, -0.163172
369332, 0.0461056, -0.0472023
369333, 0.0461369, -0.0472351
369470, 0.0465295, -0.0476468
369471, 0.0465295, -0.0476468
369472, 0.0465295, -0.0476468
369473, 0.0465295, -0.0476468
369474, 0.0465295, -0.0476468
369475, 0.0465295, -0.0476468
369476, 0.0465295, -0.0476468
369477, 0.0465295, -0.0476468
369478, 0.0465295, -0.0476468
369479, 0.0465295, -0.0476468
369480, 0.0465295, -0.0476468
369481, 0.0465295, -0.0476468
369482, 0.0465295, -0.0476468
369483, 0.0465295, -0.0476468
369484, 0.0465295, -0.0476468
369485, 0.0465295, -0.0476468
369486, 0.0465295, -0.0476468
369487, 0.0465295, -0.0476468
369488, 0.0465295, -0.0476468
369489, 0.0465295, -0.0476468
369490, 0.0465295, -0.0476468
369491, 0.0465295, -0.0476468
369492, 0.0465295, -0.0476468
369493, 0.0465295, -0.0476468
369494, 0.0465295, -0.0476468
369495, 0.0465295, -0.0476468
371929, 0.0465295, -0.0476468
371930, 0.0465295, -0.0476468
371931, 0.0465295, -0.0476468
371932, 0.0465295, -0.0476468
371933, 0.0465295, -0.0476468
371934, 0.0465295, -0.0476468
371935, 0.0465295, -0.0476468
371936, 0.0465295, -0.0476468
371937, 0.0465295, -0.0476468
371938, 0.0465295, -0.0476468
371939, 0.0465295, -0.0476468
371940, 0.0465295, -0.0476468
371941, 0.0465295, -0.0476468
371942, 0.0465295, -0.0476468
371943, 0.0465295, -0.0476468
371944, 0.0465295, -0.0476468
371945, 0.0465295, -0.0476468
371946, 0.0465295, -0.0476468
371947, 0.0465295, -0.0476468
371948, 0.0465295, -0.0476468
371949, 0.0465295, -0.0476468
