NAICS, region, gravity, DAVgrid, DAV, orderedvio, laginv, lag2inv, value
21, 7, 1, 15, 7.5, 1, 1, 0, -15.7508
21, 7, 1, 16, 8, 1, 1, 0, -19.4028
21, 7, 1, 17, 8.5, 1, 1, 0, -23.1525
21, 7, 1, 18, 9, 1, 1, 0, -26.7983
21, 7, 1, 19, 9.5, 1, 1, 0, -29.7872
21, 7, 1, 0, 0, 2, 1, 0, -0.225939
21, 7, 1, 1, 0.5, 2, 1, 0, -0.278062
21, 7, 1, 2, 1, 2, 1, 0, -0.357288
21, 7, 1, 3, 1.5, 2, 1, 0, -0.479244
21, 7, 1, 4, 2, 2, 1, 0, -0.652425
21, 7, 1, 5, 2.5, 2, 1, 0, -0.89707
21, 7, 1, 6, 3, 2, 1, 0, -1.24462
21, 7, 1, 7, 3.5, 2, 1, 0, -1.74387
21, 7, 1, 8, 4, 2, 1, 0, -2.44915
21, 7, 1, 9, 4.5, 2, 1, 0, -3.42311
21, 7, 1, 10, 5, 2, 1, 0, -4.75121
21, 7, 1, 11, 5.5, 2, 1, 0, -6.52624
21, 7, 1, 12, 6, 2, 1, 0, -8.75204
21, 7, 1, 13, 6.5, 2, 1, 0, -11.3988
21, 7, 1, 14, 7, 2, 1, 0, -14.4122
21, 7, 1, 15, 7.5, 2, 1, 0, -17.7211
21, 7, 1, 16, 8, 2, 1, 0, -21.2389
21, 7, 1, 17, 8.5, 2, 1, 0, -24.8514
21, 7, 1, 18, 9, 2, 1, 0, -28.3726
21, 7, 1, 19, 9.5, 2, 1, 0, -31.3569
21, 7, 1, 0, 0, 1, 1, 1, -0.0908498
21, 7, 1, 1, 0.5, 1, 1, 1, -0.112064
21, 7, 1, 2, 1, 1, 1, 1, -0.134844
21, 7, 1, 3, 1.5, 1, 1, 1, -0.16397
21, 7, 1, 4, 2, 1, 1, 1, -0.209539
21, 7, 1, 5, 2.5, 1, 1, 1, -0.292021
21, 7, 1, 6, 3, 1, 1, 1, -0.439984
21, 7, 1, 7, 3.5, 1, 1, 1, -0.699881
21, 7, 1, 8, 4, 1, 1, 1, -1.13792
21, 7, 1, 9, 4.5, 1, 1, 1, -1.83501
21, 7, 1, 10, 5, 1, 1, 1, -2.88353
21, 7, 1, 11, 5.5, 1, 1, 1, -4.37182
21, 7, 1, 12, 6, 1, 1, 1, -6.31717
21, 7, 1, 13, 6.5, 1, 1, 1, -8.73234
21, 7, 1, 14, 7, 1, 1, 1, -11.577
21, 7, 1, 15, 7.5, 1, 1, 1, -14.8218
21, 7, 1, 16, 8, 1, 1, 1, -18.3577
21, 7, 1, 17, 8.5, 1, 1, 1, -22.0677
21, 7, 1, 18, 9, 1, 1, 1, -25.7537
21, 7, 1, 19, 9.5, 1, 1, 1, -28.8709
21, 7, 1, 0, 0, 2, 1, 1, -0.351397
21, 7, 1, 1, 0.5, 2, 1, 1, -0.446521
21, 7, 1, 2, 1, 2, 1, 1, -0.5813
21, 7, 1, 3, 1.5, 2, 1, 1, -0.763118
21, 7, 1, 4, 2, 2, 1, 1, -1.00353
21, 7, 1, 5, 2.5, 2, 1, 1, -1.32564
21, 7, 1, 6, 3, 2, 1, 1, -1.76425
21, 7, 1, 7, 3.5, 2, 1, 1, -2.3627
21, 7, 1, 8, 4, 2, 1, 1, -3.16707
21, 7, 1, 9, 4.5, 2, 1, 1, -4.24944
21, 7, 1, 10, 5, 2, 1, 1, -5.67473
21, 7, 1, 11, 5.5, 2, 1, 1, -7.53882
21, 7, 1, 12, 6, 2, 1, 1, -9.83035
21, 7, 1, 13, 6.5, 2, 1, 1, -12.5139
21, 7, 1, 14, 7, 2, 1, 1, -15.5386
21, 7, 1, 15, 7.5, 2, 1, 1, -18.8336
21, 7, 1, 16, 8, 2, 1, 1, -22.3126
21, 7, 1, 17, 8.5, 2, 1, 1, -25.8652
21, 7, 1, 18, 9, 2, 1, 1, -29.306
21, 7, 1, 19, 9.5, 2, 1, 1, -32.179
21, 7, 2, 0, 0, 0, 0, 0, -0.163321
21, 7, 2, 0, 0, 1, 0, 0, 0.100451
21, 7, 2, 1, 0.5, 1, 0, 0, 0.0664375
21, 7, 2, 2, 1, 1, 0, 0, 0.0304977
21, 7, 2, 3, 1.5, 1, 0, 0, -0.00912999
21, 7, 2, 4, 2, 1, 0, 0, -0.0574769
21, 7, 2, 5, 2.5, 1, 0, 0, -0.122015
21, 7, 2, 6, 3, 1, 0, 0, -0.217837
21, 7, 2, 7, 3.5, 1, 0, 0, -0.371754
21, 7, 2, 8, 4, 1, 0, 0, -0.619883
21, 7, 2, 9, 4.5, 1, 0, 0, -1.0201
21, 7, 2, 10, 5, 1, 0, 0, -1.64863
21, 7, 2, 11, 5.5, 1, 0, 0, -2.59851
21, 7, 2, 12, 6, 1, 0, 0, -3.89421
21, 7, 2, 13, 6.5, 1, 0, 0, -5.53354
21, 7, 2, 14, 7, 1, 0, 0, -7.47775
21, 7, 2, 15, 7.5, 1, 0, 0, -9.66085
21, 7, 2, 16, 8, 1, 0, 0, -11.9945
21, 7, 2, 17, 8.5, 1, 0, 0, -14.372
21, 7, 2, 18, 9, 1, 0, 0, -16.6474
21, 7, 2, 19, 9.5, 1, 0, 0, -18.484
21, 7, 2, 0, 0, 2, 0, 0, -0.899934
21, 7, 2, 1, 0.5, 2, 0, 0, -0.989749
21, 7, 2, 2, 1, 2, 0, 0, -1.10878
21, 7, 2, 3, 1.5, 2, 0, 0, -1.25698
21, 7, 2, 4, 2, 2, 0, 0, -1.42902
21, 7, 2, 5, 2.5, 2, 0, 0, -1.63547
21, 7, 2, 6, 3, 2, 0, 0, -1.891
21, 7, 2, 7, 3.5, 2, 0, 0, -2.21282
21, 7, 2, 8, 4, 2, 0, 0, -2.61563
21, 7, 2, 9, 4.5, 2, 0, 0, -3.13197
21, 7, 2, 10, 5, 2, 0, 0, -3.79305
21, 7, 2, 11, 5.5, 2, 0, 0, -4.66089
21, 7, 2, 12, 6, 2, 0, 0, -5.7567
21, 7, 2, 13, 6.5, 2, 0, 0, -7.09309
21, 7, 2, 14, 7, 2, 0, 0, -8.67218
21, 7, 2, 15, 7.5, 2, 0, 0, -10.4785
21, 7, 2, 16, 8, 2, 0, 0, -12.4842
21, 7, 2, 17, 8.5, 2, 0, 0, -14.6391
21, 7, 2, 18, 9, 2, 0, 0, -16.844
21, 7, 2, 19, 9.5, 2, 0, 0, -18.806
21, 7, 2, 0, 0, 1, 0, 1, 0.0421881
21, 7, 2, 1, 0.5, 1, 0, 1, 0.00854605
21, 7, 2, 2, 1, 1, 0, 1, -0.0258337
21, 7, 2, 3, 1.5, 1, 0, 1, -0.062675
21, 7, 2, 4, 2, 1, 0, 1, -0.107121
21, 7, 2, 5, 2.5, 1, 0, 1, -0.166553
21, 7, 2, 6, 3, 1, 0, 1, -0.256218
21, 7, 2, 7, 3.5, 1, 0, 1, -0.402717
21, 7, 2, 8, 4, 1, 0, 1, -0.642331
21, 7, 2, 9, 4.5, 1, 0, 1, -1.03205
21, 7, 2, 10, 5, 1, 0, 1, -1.64562
21, 7, 2, 11, 5.5, 1, 0, 1, -2.56862
21, 7, 2, 12, 6, 1, 0, 1, -3.82582
21, 7, 2, 13, 6.5, 1, 0, 1, -5.42044
21, 7, 2, 14, 7, 1, 0, 1, -7.31719
21, 7, 2, 15, 7.5, 1, 0, 1, -9.46034
21, 7, 2, 16, 8, 1, 0, 1, -11.7639
21, 7, 2, 17, 8.5, 1, 0, 1, -14.1298
21, 7, 2, 18, 9, 1, 0, 1, -16.4199
21, 7, 2, 19, 9.5, 1, 0, 1, -18.3016
21, 7, 2, 0, 0, 2, 0, 1, -0.890049
21, 7, 2, 1, 0.5, 2, 0, 1, -0.988024
21, 7, 2, 2, 1, 2, 0, 1, -1.11545
21, 7, 2, 3, 1.5, 2, 0, 1, -1.26794
21, 7, 2, 4, 2, 2, 0, 1, -1.44787
21, 7, 2, 5, 2.5, 2, 0, 1, -1.66551
21, 7, 2, 6, 3, 2, 0, 1, -1.93632
21, 7, 2, 7, 3.5, 2, 0, 1, -2.27277
21, 7, 2, 8, 4, 2, 0, 1, -2.70003
21, 7, 2, 9, 4.5, 2, 0, 1, -3.23982
21, 7, 2, 10, 5, 2, 0, 1, -3.93729
21, 7, 2, 11, 5.5, 2, 0, 1, -4.84195
21, 7, 2, 12, 6, 2, 0, 1, -5.97861
21, 7, 2, 13, 6.5, 2, 0, 1, -7.35603
21, 7, 2, 14, 7, 2, 0, 1, -8.97147
21, 7, 2, 15, 7.5, 2, 0, 1, -10.8082
21, 7, 2, 16, 8, 2, 0, 1, -12.8354
21, 7, 2, 17, 8.5, 2, 0, 1, -15.001
21, 7, 2, 18, 9, 2, 0, 1, -17.2027
21, 7, 2, 19, 9.5, 2, 0, 1, -19.1342
21, 7, 2, 0, 0, 1, 1, 0, -0.0513462
21, 7, 2, 1, 0.5, 1, 1, 0, -0.0758337
21, 7, 2, 2, 1, 1, 1, 0, -0.0991414
21, 7, 2, 3, 1.5, 1, 1, 0, -0.12267
21, 7, 2, 4, 2, 1, 1, 0, -0.150576
21, 7, 2, 5, 2.5, 1, 1, 0, -0.188457
21, 7, 2, 6, 3, 1, 1, 0, -0.248925
21, 7, 2, 7, 3.5, 1, 1, 0, -0.354576
21, 7, 2, 8, 4, 1, 1, 0, -0.536387
21, 7, 2, 9, 4.5, 1, 1, 0, -0.846542
21, 7, 2, 10, 5, 1, 1, 0, -1.35313
21, 7, 2, 11, 5.5, 1, 1, 0, -2.13913
21, 7, 2, 12, 6, 1, 1, 0, -3.24257
21, 7, 2, 13, 6.5, 1, 1, 0, -4.68367
21, 7, 2, 14, 7, 1, 1, 0, -6.4457
21, 7, 2, 15, 7.5, 1, 1, 0, -8.49246
21, 7, 2, 16, 8, 1, 1, 0, -10.7475
21, 7, 2, 17, 8.5, 1, 1, 0, -13.1202
21, 7, 2, 18, 9, 1, 1, 0, -15.4717
21, 7, 2, 19, 9.5, 1, 1, 0, -17.4639
21, 7, 2, 0, 0, 2, 1, 0, -0.224519
21, 7, 2, 1, 0.5, 2, 1, 0, -0.259071
21, 7, 2, 2, 1, 2, 1, 0, -0.312164
21, 7, 2, 3, 1.5, 2, 1, 0, -0.380842
21, 7, 2, 4, 2, 2, 1, 0, -0.471851
21, 7, 2, 5, 2.5, 2, 1, 0, -0.597593
21, 7, 2, 6, 3, 2, 1, 0, -0.773985
21, 7, 2, 7, 3.5, 2, 1, 0, -1.01432
21, 7, 2, 8, 4, 2, 1, 0, -1.34172
21, 7, 2, 9, 4.5, 2, 1, 0, -1.79147
21, 7, 2, 10, 5, 2, 1, 0, -2.41041
21, 7, 2, 11, 5.5, 2, 1, 0, -3.26413
21, 7, 2, 12, 6, 2, 1, 0, -4.37757
21, 7, 2, 13, 6.5, 2, 1, 0, -5.77259
21, 7, 2, 14, 7, 2, 1, 0, -7.43496
21, 7, 2, 15, 7.5, 2, 1, 0, -9.3423
21, 7, 2, 16, 8, 2, 1, 0, -11.4541
21, 7, 2, 17, 8.5, 2, 1, 0, -13.7041
21, 7, 2, 18, 9, 2, 1, 0, -15.9836
21, 7, 2, 19, 9.5, 2, 1, 0, -18.0084
21, 7, 2, 0, 0, 1, 1, 1, -0.114105
21, 7, 2, 1, 0.5, 1, 1, 1, -0.129512
21, 7, 2, 2, 1, 1, 1, 1, -0.144324
21, 7, 2, 3, 1.5, 1, 1, 1, -0.160216
21, 7, 2, 4, 2, 1, 1, 1, -0.182079
21, 7, 2, 5, 2.5, 1, 1, 1, -0.214838
21, 7, 2, 6, 3, 1, 1, 1, -0.271151
21, 7, 2, 7, 3.5, 1, 1, 1, -0.371795
21, 7, 2, 8, 4, 1, 1, 1, -0.545412
21, 7, 2, 9, 4.5, 1, 1, 1, -0.838294
21, 7, 2, 10, 5, 1, 1, 1, -1.30962
21, 7, 2, 11, 5.5, 1, 1, 1, -2.02959
21, 7, 2, 12, 6, 1, 1, 1, -3.03503
21, 7, 2, 13, 6.5, 1, 1, 1, -4.35008
21, 7, 2, 14, 7, 1, 1, 1, -5.9737
21, 7, 2, 15, 7.5, 1, 1, 1, -7.89012
21, 7, 2, 16, 8, 1, 1, 1, -10.0417
21, 7, 2, 17, 8.5, 1, 1, 1, -12.3635
21, 7, 2, 18, 9, 1, 1, 1, -14.7282
21, 7, 2, 19, 9.5, 1, 1, 1, -16.7931
21, 7, 2, 0, 0, 2, 1, 1, -0.324511
21, 7, 2, 1, 0.5, 2, 1, 1, -0.389812
21, 7, 2, 2, 1, 2, 1, 1, -0.474249
21, 7, 2, 3, 1.5, 2, 1, 1, -0.581409
21, 7, 2, 4, 2, 2, 1, 1, -0.719295
21, 7, 2, 5, 2.5, 2, 1, 1, -0.902809
21, 7, 2, 6, 3, 2, 1, 1, -1.13975
21, 7, 2, 7, 3.5, 2, 1, 1, -1.44436
21, 7, 2, 8, 4, 2, 1, 1, -1.84114
21, 7, 2, 9, 4.5, 2, 1, 1, -2.36374
21, 7, 2, 10, 5, 2, 1, 1, -3.05085
21, 7, 2, 11, 5.5, 2, 1, 1, -3.95991
21, 7, 2, 12, 6, 2, 1, 1, -5.12168
21, 7, 2, 13, 6.5, 2, 1, 1, -6.53427
21, 7, 2, 14, 7, 2, 1, 1, -8.19871
21, 7, 2, 15, 7.5, 2, 1, 1, -10.0872
21, 7, 2, 16, 8, 2, 1, 1, -12.162
21, 7, 2, 17, 8.5, 2, 1, 1, -14.3672
21, 7, 2, 18, 9, 2, 1, 1, -16.5941
21, 7, 2, 19, 9.5, 2, 1, 1, -18.5463
21, 7, 3, 0, 0, 0, 0, 0, -0.191925
21, 7, 3, 0, 0, 1, 0, 0, 0.0562105
21, 7, 3, 1, 0.5, 1, 0, 0, 0.0174498
21, 7, 3, 2, 1, 1, 0, 0, -0.0266716
21, 7, 3, 3, 1.5, 1, 0, 0, -0.0813309
21, 7, 3, 4, 2, 1, 0, 0, -0.156992
21, 7, 3, 5, 2.5, 1, 0, 0, -0.274093
21, 7, 3, 6, 3, 1, 0, 0, -0.467311
21, 7, 3, 7, 3.5, 1, 0, 0, -0.786421
21, 7, 3, 8, 4, 1, 0, 0, -1.29647
21, 7, 3, 9, 4.5, 1, 0, 0, -2.08144
21, 7, 3, 10, 5, 1, 0, 0, -3.23452
21, 7, 3, 11, 5.5, 1, 0, 0, -4.8443
21, 7, 3, 12, 6, 1, 0, 0, -6.89716
21, 7, 3, 13, 6.5, 1, 0, 0, -9.36032
21, 7, 3, 14, 7, 1, 0, 0, -12.175
21, 7, 3, 15, 7.5, 1, 0, 0, -15.2571
21, 7, 3, 16, 8, 1, 0, 0, -18.5111
21, 7, 3, 17, 8.5, 1, 0, 0, -21.805
21, 7, 3, 18, 9, 1, 0, 0, -24.9519
21, 7, 3, 19, 9.5, 1, 0, 0, -27.473
21, 7, 3, 0, 0, 2, 0, 0, -0.988816
21, 7, 3, 1, 0.5, 2, 0, 0, -1.12987
21, 7, 3, 2, 1, 2, 0, 0, -1.29678
21, 7, 3, 3, 1.5, 2, 0, 0, -1.50027
21, 7, 3, 4, 2, 2, 0, 0, -1.76914
21, 7, 3, 5, 2.5, 2, 0, 0, -2.10999
21, 7, 3, 6, 3, 2, 0, 0, -2.54322
21, 7, 3, 7, 3.5, 2, 0, 0, -3.10245
21, 7, 3, 8, 4, 2, 0, 0, -3.82271
21, 7, 3, 9, 4.5, 2, 0, 0, -4.75126
21, 7, 3, 10, 5, 2, 0, 0, -5.9484
21, 7, 3, 11, 5.5, 2, 0, 0, -7.49346
21, 7, 3, 12, 6, 2, 0, 0, -9.39474
21, 7, 3, 13, 6.5, 2, 0, 0, -11.6417
21, 7, 3, 14, 7, 2, 0, 0, -14.2038
21, 7, 3, 15, 7.5, 2, 0, 0, -17.0331
21, 7, 3, 16, 8, 2, 0, 0, -20.0658
21, 7, 3, 17, 8.5, 2, 0, 0, -23.2127
21, 7, 3, 18, 9, 2, 0, 0, -26.321
21, 7, 3, 19, 9.5, 2, 0, 0, -28.977
21, 7, 3, 0, 0, 1, 0, 1, -0.000526385
21, 7, 3, 1, 0.5, 1, 0, 1, -0.038396
21, 7, 3, 2, 1, 1, 0, 1, -0.0804188
21, 7, 3, 3, 1.5, 1, 0, 1, -0.131768
21, 7, 3, 4, 2, 1, 0, 1, -0.203007
21, 7, 3, 5, 2.5, 1, 0, 1, -0.314845
21, 7, 3, 6, 3, 1, 0, 1, -0.501503
21, 7, 3, 7, 3.5, 1, 0, 1, -0.810906
21, 7, 3, 8, 4, 1, 0, 1, -1.30777
21, 7, 3, 9, 4.5, 1, 0, 1, -2.07339
21, 7, 3, 10, 5, 1, 0, 1, -3.19847
21, 7, 3, 11, 5.5, 1, 0, 1, -4.76499
21, 7, 3, 12, 6, 1, 0, 1, -6.76586
21, 7, 3, 13, 6.5, 1, 0, 1, -9.18083
21, 7, 3, 14, 7, 1, 0, 1, -11.9538
21, 7, 3, 15, 7.5, 1, 0, 1, -15.0102
21, 7, 3, 16, 8, 1, 0, 1, -18.2551
21, 7, 3, 17, 8.5, 1, 0, 1, -21.5611
21, 7, 3, 18, 9, 1, 0, 1, -24.747
21, 7, 3, 19, 9.5, 1, 0, 1, -27.3325
21, 7, 3, 0, 0, 2, 0, 1, -0.988974
21, 7, 3, 1, 0.5, 2, 0, 1, -1.13542
21, 7, 3, 2, 1, 2, 0, 1, -1.30967
21, 7, 3, 3, 1.5, 2, 0, 1, -1.52936
21, 7, 3, 4, 2, 2, 0, 1, -1.81146
21, 7, 3, 5, 2.5, 2, 0, 1, -2.16791
21, 7, 3, 6, 3, 2, 0, 1, -2.62821
21, 7, 3, 7, 3.5, 2, 0, 1, -3.21465
21, 7, 3, 8, 4, 2, 0, 1, -3.9721
21, 7, 3, 9, 4.5, 2, 0, 1, -4.94704
21, 7, 3, 10, 5, 2, 0, 1, -6.19648
21, 7, 3, 11, 5.5, 2, 0, 1, -7.7995
21, 7, 3, 12, 6, 2, 0, 1, -9.75679
21, 7, 3, 13, 6.5, 2, 0, 1, -12.052
21, 7, 3, 14, 7, 2, 0, 1, -14.6509
21, 7, 3, 15, 7.5, 2, 0, 1, -17.505
21, 7, 3, 16, 8, 2, 0, 1, -20.5488
21, 7, 3, 17, 8.5, 2, 0, 1, -23.6918
21, 7, 3, 18, 9, 2, 0, 1, -26.7765
21, 7, 3, 19, 9.5, 2, 0, 1, -29.3763
21, 7, 3, 0, 0, 1, 1, 0, -0.0884744
21, 7, 3, 1, 0.5, 1, 1, 0, -0.115108
21, 7, 3, 2, 1, 1, 1, 0, -0.142669
21, 7, 3, 3, 1.5, 1, 1, 0, -0.174905
21, 7, 3, 4, 2, 1, 1, 0, -0.219635
21, 7, 3, 5, 2.5, 1, 1, 0, -0.292812
21, 7, 3, 6, 3, 1, 1, 0, -0.422489
21, 7, 3, 7, 3.5, 1, 1, 0, -0.650071
21, 7, 3, 8, 4, 1, 1, 0, -1.03387
21, 7, 3, 9, 4.5, 1, 1, 0, -1.65141
21, 7, 3, 10, 5, 1, 1, 0, -2.59074
21, 7, 3, 11, 5.5, 1, 1, 0, -3.93638
21, 7, 3, 12, 6, 1, 1, 0, -5.70225
21, 7, 3, 13, 6.5, 1, 1, 0, -7.88722
21, 7, 3, 14, 7, 1, 1, 0, -10.4549
21, 7, 3, 15, 7.5, 1, 1, 0, -13.3547
21, 7, 3, 16, 8, 1, 1, 0, -16.5107
21, 7, 3, 17, 8.5, 1, 1, 0, -19.8101
21, 7, 3, 18, 9, 1, 1, 0, -23.0813
21, 7, 3, 19, 9.5, 1, 1, 0, -25.8252
21, 7, 3, 0, 0, 2, 1, 0, -0.276787
21, 7, 3, 1, 0.5, 2, 1, 0, -0.324095
21, 7, 3, 2, 1, 2, 1, 0, -0.392492
21, 7, 3, 3, 1.5, 2, 1, 0, -0.501025
21, 7, 3, 4, 2, 2, 1, 0, -0.654003
21, 7, 3, 5, 2.5, 2, 1, 0, -0.866612
21, 7, 3, 6, 3, 2, 1, 0, -1.16649
21, 7, 3, 7, 3.5, 2, 1, 0, -1.59077
21, 7, 3, 8, 4, 2, 1, 0, -2.19171
21, 7, 3, 9, 4.5, 2, 1, 0, -3.01821
21, 7, 3, 10, 5, 2, 1, 0, -4.14383
21, 7, 3, 11, 5.5, 2, 1, 0, -5.65153
21, 7, 3, 12, 6, 2, 1, 0, -7.55502
21, 7, 3, 13, 6.5, 2, 1, 0, -9.82834
21, 7, 3, 14, 7, 2, 1, 0, -12.4383
21, 7, 3, 15, 7.5, 2, 1, 0, -15.3294
21, 7, 3, 16, 8, 2, 1, 0, -18.4336
21, 7, 3, 17, 8.5, 2, 1, 0, -21.6592
21, 7, 3, 18, 9, 2, 1, 0, -24.8475
21, 7, 3, 19, 9.5, 2, 1, 0, -27.5943
21, 7, 3, 0, 0, 1, 1, 1, -0.148409
21, 7, 3, 1, 0.5, 1, 1, 1, -0.165766
21, 7, 3, 2, 1, 1, 1, 1, -0.184751
21, 7, 3, 3, 1.5, 1, 1, 1, -0.209459
21, 7, 3, 4, 2, 1, 1, 1, -0.24806
21, 7, 3, 5, 2.5, 1, 1, 1, -0.316908
21, 7, 3, 6, 3, 1, 1, 1, -0.442306
21, 7, 3, 7, 3.5, 1, 1, 1, -0.66147
21, 7, 3, 8, 4, 1, 1, 1, -1.02783
21, 7, 3, 9, 4.5, 1, 1, 1, -1.6086
21, 7, 3, 10, 5, 1, 1, 1, -2.47806
21, 7, 3, 11, 5.5, 1, 1, 1, -3.70718
21, 7, 3, 12, 6, 1, 1, 1, -5.3137
21, 7, 3, 13, 6.5, 1, 1, 1, -7.31269
21, 7, 3, 14, 7, 1, 1, 1, -9.68201
21, 7, 3, 15, 7.5, 1, 1, 1, -12.4123
21, 7, 3, 16, 8, 1, 1, 1, -15.4348
21, 7, 3, 17, 8.5, 1, 1, 1, -18.676
21, 7, 3, 18, 9, 1, 1, 1, -21.9631
21, 7, 3, 19, 9.5, 1, 1, 1, -24.8167
21, 7, 3, 0, 0, 2, 1, 1, -0.395244
21, 7, 3, 1, 0.5, 2, 1, 1, -0.481627
21, 7, 3, 2, 1, 2, 1, 1, -0.603822
21, 7, 3, 3, 1.5, 2, 1, 1, -0.768863
21, 7, 3, 4, 2, 2, 1, 1, -0.984862
21, 7, 3, 5, 2.5, 2, 1, 1, -1.27025
21, 7, 3, 6, 3, 2, 1, 1, -1.65052
21, 7, 3, 7, 3.5, 2, 1, 1, -2.1698
21, 7, 3, 8, 4, 2, 1, 1, -2.86235
21, 7, 3, 9, 4.5, 2, 1, 1, -3.78424
21, 7, 3, 10, 5, 2, 1, 1, -5.00106
21, 7, 3, 11, 5.5, 2, 1, 1, -6.59125
21, 7, 3, 12, 6, 2, 1, 1, -8.55329
21, 7, 3, 13, 6.5, 2, 1, 1, -10.8689
21, 7, 3, 14, 7, 2, 1, 1, -13.4979
21, 7, 3, 15, 7.5, 2, 1, 1, -16.3862
21, 7, 3, 16, 8, 2, 1, 1, -19.4669
21, 7, 3, 17, 8.5, 2, 1, 1, -22.6495
21, 7, 3, 18, 9, 2, 1, 1, -25.7729
21, 7, 3, 19, 9.5, 2, 1, 1, -28.4203
21, 7, 4, 0, 0, 0, 0, 0, -0.151147
21, 7, 4, 0, 0, 1, 0, 0, 0.171212
21, 7, 4, 1, 0.5, 1, 0, 0, 0.124502
21, 7, 4, 2, 1, 1, 0, 0, 0.0694225
21, 7, 4, 3, 1.5, 1, 0, 0, -0.00164682
21, 7, 4, 4, 2, 1, 0, 0, -0.103774
21, 7, 4, 5, 2.5, 1, 0, 0, -0.264434
21, 7, 4, 6, 3, 1, 0, 0, -0.525869
21, 7, 4, 7, 3.5, 1, 0, 0, -0.94167
21, 7, 4, 8, 4, 1, 0, 0, -1.5834
21, 7, 4, 9, 4.5, 1, 0, 0, -2.53284
21, 7, 4, 10, 5, 1, 0, 0, -3.86561
21, 7, 4, 11, 5.5, 1, 0, 0, -5.64326
21, 7, 4, 12, 6, 1, 0, 0, -7.82015
21, 7, 4, 13, 6.5, 1, 0, 0, -10.3381
21, 7, 4, 14, 7, 1, 0, 0, -13.124
21, 7, 4, 15, 7.5, 1, 0, 0, -16.0905
21, 7, 4, 16, 8, 1, 0, 0, -19.1496
21, 7, 4, 17, 8.5, 1, 0, 0, -22.1885
21, 7, 4, 18, 9, 1, 0, 0, -25.0488
21, 7, 4, 19, 9.5, 1, 0, 0, -27.3113
21, 7, 4, 0, 0, 2, 0, 0, -0.819127
21, 7, 4, 1, 0.5, 2, 0, 0, -0.953542
21, 7, 4, 2, 1, 2, 0, 0, -1.10999
21, 7, 4, 3, 1.5, 2, 0, 0, -1.3004
21, 7, 4, 4, 2, 2, 0, 0, -1.54783
21, 7, 4, 5, 2.5, 2, 0, 0, -1.87061
21, 7, 4, 6, 3, 2, 0, 0, -2.28408
21, 7, 4, 7, 3.5, 2, 0, 0, -2.82595
21, 7, 4, 8, 4, 2, 0, 0, -3.52759
21, 7, 4, 9, 4.5, 2, 0, 0, -4.43824
21, 7, 4, 10, 5, 2, 0, 0, -5.61111
21, 7, 4, 11, 5.5, 2, 0, 0, -7.11933
21, 7, 4, 12, 6, 2, 0, 0, -8.97052
21, 7, 4, 13, 6.5, 2, 0, 0, -11.1514
21, 7, 4, 14, 7, 2, 0, 0, -13.6304
21, 7, 4, 15, 7.5, 2, 0, 0, -16.3634
21, 7, 4, 16, 8, 2, 0, 0, -19.2918
21, 7, 4, 17, 8.5, 2, 0, 0, -22.3325
21, 7, 4, 18, 9, 2, 0, 0, -25.3418
21, 7, 4, 19, 9.5, 2, 0, 0, -27.929
21, 7, 4, 0, 0, 1, 0, 1, 0.113373
21, 7, 4, 1, 0.5, 1, 0, 1, 0.0666117
21, 7, 4, 2, 1, 1, 0, 1, 0.0129892
21, 7, 4, 3, 1.5, 1, 0, 1, -0.0547868
21, 7, 4, 4, 2, 1, 0, 1, -0.151471
21, 7, 4, 5, 2.5, 1, 0, 1, -0.304013
21, 7, 4, 6, 3, 1, 0, 1, -0.552579
21, 7, 4, 7, 3.5, 1, 0, 1, -0.949833
21, 7, 4, 8, 4, 1, 0, 1, -1.56579
21, 7, 4, 9, 4.5, 1, 0, 1, -2.47904
21, 7, 4, 10, 5, 1, 0, 1, -3.76484
21, 7, 4, 11, 5.5, 1, 0, 1, -5.48177
21, 7, 4, 12, 6, 1, 0, 1, -7.59406
21, 7, 4, 13, 6.5, 1, 0, 1, -10.0582
21, 7, 4, 14, 7, 1, 0, 1, -12.8046
21, 7, 4, 15, 7.5, 1, 0, 1, -15.7557
21, 7, 4, 16, 8, 1, 0, 1, -18.821
21, 7, 4, 17, 8.5, 1, 0, 1, -21.8914
21, 7, 4, 18, 9, 1, 0, 1, -24.8142
21, 7, 4, 19, 9.5, 1, 0, 1, -27.1575
21, 7, 4, 0, 0, 2, 0, 1, -0.821789
21, 7, 4, 1, 0.5, 2, 0, 1, -0.9603
21, 7, 4, 2, 1, 2, 0, 1, -1.12312
21, 7, 4, 3, 1.5, 2, 0, 1, -1.325
21, 7, 4, 4, 2, 2, 0, 1, -1.58859
21, 7, 4, 5, 2.5, 2, 0, 1, -1.92585
21, 7, 4, 6, 3, 2, 0, 1, -2.36647
21, 7, 4, 7, 3.5, 2, 0, 1, -2.93425
21, 7, 4, 8, 4, 2, 0, 1, -3.67628
21, 7, 4, 9, 4.5, 2, 0, 1, -4.63105
21, 7, 4, 10, 5, 2, 0, 1, -5.85658
21, 7, 4, 11, 5.5, 2, 0, 1, -7.42409
21, 7, 4, 12, 6, 2, 0, 1, -9.33038
21, 7, 4, 13, 6.5, 2, 0, 1, -11.559
21, 7, 4, 14, 7, 2, 0, 1, -14.0757
21, 7, 4, 15, 7.5, 2, 0, 1, -16.8339
21, 7, 4, 16, 8, 2, 0, 1, -19.7732
